SMILES,Atomistic_Length,Kmer_Length
BrB(Br)BrC(C)(C(=O)OCCCBr)c1cc(O)c(B(O)O)c(O)c1,45,22
BrB(Br)BrC(C)(C)CCn1cc(-c2onc([C@@H](CCCOCc3ccccc3)CC(=O)O)c2C2CC2)c(C(F)(F)F)n1,74,42
BrB(Br)BrC(C)(C)OC(=O)CNCCN(CCNCC(=O)OC(C)(C)C)CC(=O)OC(C)(C)C,61,22
BrB(Br)BrC(C)(C)OC(=O)N1CC=C(B2OC(C)(C)C(C)(C)O2)CC1,51,25
BrB(Br)BrC(C)(C)OC(=O)N1CCC[C@H]1C1=Nc2ccc(-c3ccc(-c4ccc5c(c4)CC([C@@H]4CCCN4C(=O)OC(C)(C)C)=N5)c4c3CC3(CCCCC3)C4)cc2C1,109,66
BrB(Br)BrC(C)(C)OC(=O)N1CCN(c2cc(Cl)nnc2Cl)CC1,43,22
BrB(Br)BrC(C)(C)OC(=O)N1CCNCC1,29,14
BrB(Br)BrC(C)(C)OC(=O)NCc1ccnc2c(SC(C)(C)C)cccc12,48,22
BrB(Br)BrC(C)(C)OC(=O)Nc1ccc2c(c1Br)c(=O)oc1cccc(O)c12,52,25
BrB(Br)BrC(C)(C)OC(=O)Nc1ccccc1B1OC(C)(C)C(C)(C)O1,49,22
BrB(Br)BrC(C)(C)OC(=O)OC(=O)OC(C)(C)C,36,14
BrB(Br)BrC(C)(C)ON=OS(=O)(=O)c1cc(Oc2c(Cl)cc(Br)cc2Cl)ncc1OC,56,27
BrB(Br)BrC(C)(C)[O-],17,9
BrB(Br)BrC(C)(C)[Si](C)(C)OC(=O)CCc1noc2c1CCc1cc(O[Si](C)(C)C(C)(C)C)ccc1-2,68,31
BrB(Br)BrC(C)(C)[Si](C)(C)OCCCC(=O)CCl,33,14
BrB(Br)BrC(C)(O)C(C)(C)O,23,11
BrB(Br)BrC(C)=CB1OC(C)(C)C(C)(C)O1,33,17
BrB(Br)BrC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(C)(Cl)CCC1=C(C)C(=O)C(C)=C(C)C1=O,70,31
BrB(Br)BrC(C)COC(=O)Cl,20,9
BrB(Br)BrC(C)NC(=O)Nc1ccc(-c2c(C#N)c3ccc(O)cc3n2C2CCC2)cc1,57,32
BrB(Br)BrC(C)Oc1c(F)cc2c(c1Cl)C(=O)NCC2,37,20
BrB(Br)BrC(C)[C@@H](N)C(N)=O,22,10
BrB(Br)BrC(C)c1c(O)cc(-c2cc3ccccc3cn2)c(Br)c1O,44,26
BrB(Br)BrC(C)c1cc(C(C)C)c(B2c3ccccc3N(c3ccccc3)c3cc(N(c4ccccc4)c4cc(N(c5ccccc5)c5ccccc5)cc(N(c5ccccc5)c5ccccc5)c4)ccc32)c(C(C)C)c1,129,81
BrB(Br)BrC(C)c1cc(C(C)C)c(B2c3ccccc3Oc3cc(N(c4ccccc4)c4cc(N(c5ccccc5)c5ccccc5)cc(N(c5ccccc5)c5ccccc5)c4)ccc32)c(C(C)C)c1,119,74
BrB(Br)BrC(C)c1cc(C(C)C)c(B2c3ccccc3Sc3cc(N(c4ccccc4)c4cc(N(c5ccccc5)c5ccccc5)cc(N(c5ccccc5)c5ccccc5)c4)ccc32)c(C(C)C)c1,119,75
BrB(Br)BrC(C)c1cccc(N2CCOCC2)c1,30,19
BrB(Br)BrC(C)n1nc(I)c2c(N)ncnc21,31,17
BrB(Br)BrC(COc1ccc(Oc2c(-c3ccc(Br)cc3)sc3cc(O)ccc23)cc1)N1CCN(CC(=O)O)CC1,71,41
BrB(Br)BrC(Cl)(Cl)Cl,16,10
BrB(Br)BrC(Cl)CC(=O)Cl,19,10
BrB(Br)BrC(Cl)OC(=O)Cl,19,10
BrB(Br)BrC1(C)C(=O)N(c2ccc(OC(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccc(O)cc12,65,32
BrB(Br)BrC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C,43,26
BrB(Br)BrC1(C)OB(c2cc(-n3c4ccccc4c4cc5ccccc5cc43)c3c(c2)oc2ccccc23)OC1(C)C,73,48
BrB(Br)BrC1(C)OB(c2cc(Cl)c(OCCCl)c(C#N)c2)OC1(C)C,46,30
BrB(Br)BrC1(C)OB(c2cc(Cl)cc3oc4ccccc4c23)OC1(C)C,46,29
BrB(Br)BrC1(C)OB(c2ccc(-n3c4ccccc4c4cc5ccccc5cc43)c3c2oc2ccccc23)OC1(C)C,71,45
BrB(Br)BrC1(C)OB(c2ccc(Cl)c3oc4ccccc4c23)OC1(C)C,46,29
BrB(Br)BrC1(C)OB(c2ccc(N(c3ccccc3)c3ccccc3)cc2)OC1(C)C,53,35
BrB(Br)BrC1(C)OB(c2ccc(N(c3ccccc3)c3ccccc3-c3ccccc3)cc2)OC1(C)C,62,39
BrB(Br)BrC1(C)OB(c2ccc(N3CCOCC3)cc2)OC1(C)C,42,29
BrB(Br)BrC1(C)OB(c2ccc3ccc4c(-c5ccc6ccccc6c5)ccc5ccc2c3c54)OC1(C)C,65,43
BrB(Br)BrC1(C)OB(c2cccc(B3OC(C)(C)C(C)(C)O3)c2N)OC1(C)C,54,33
BrB(Br)BrC1(C)OB(c2cccc3c2oc2c(N(c4ccccc4)c4ccccc4)cccc23)OC1(C)C,64,41
BrB(Br)BrC1(C)OB(c2cccc3c2oc2c3ccc3c2ccc2c4ccccc4oc23)OC1(C)C,60,39
BrB(Br)BrC1(C)OB(c2cccc3c2oc2c4ccccc4c4oc5ccccc5c4c32)OC1(C)C,60,39
BrB(Br)BrC1(F)CC2(F)CC(C)(F)CC(C(=O)O)(C1)C2,43,23
BrB(Br)BrC1=C(C)C(=O)C(CCC(C)(Cl)CCCC(C)CCCC(C)CCCC(C)C)=C(C)C1=O,63,26
BrB(Br)BrC1=Nc2ccc(C)cc2C(=O)C1c1ccc(OCCCN2CCCC2)cc1Oc1cc(OCCCN2CCCC2)ccc1[N+](=O)[O-],80,41
BrB(Br)BrC1CCC(C)N1C(=O)CCC1(c2ccc(C#N)cc2)c2c(C#N)cccc2-c2nccn21,64,33
BrB(Br)BrC1CCC(C2CCC(C3CCC(Br)CC3)CC2)CC1,39,24
BrB(Br)BrC=C(c1c(C)cnc2c1ccn2[Si](C(C)C)(C(C)C)C(C)C)C1CCC(CS(=O)(=O)N(C)C(=O)OC(C)(C)C)CC1,87,40
BrB(Br)BrCC(=O)NC1CCCCc2c1c1c(OCC(=O)O)cccc1n2Cc1ccccc1,54,28
BrB(Br)BrCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1CC2,42,22
BrB(Br)BrCCCCC/C=C/c1ccc(O)c(C=O)c1,34,20
BrB(Br)BrCCCCC1CCC(CBr)CC1,24,14
BrB(Br)BrCCCCCC/C=C/c1cc(OC)cc(OC)c1,35,19
BrB(Br)BrCCCCCc1ccc2cc(-c3cc4ccc(CCCCCC)cc4cc3O)c(O)cc2c1,56,32
BrB(Br)BrCCCCc1ccc(-n2c3ccc(C)cc3c3c(-c4ccccc4-c4ccccc4-c4cccc5c4c4cc(OC)ccc4n5-c4ccc(CCCCC)cc4)cccc32)cc1,105,60
BrB(Br)BrCCC[C@@H](CNC(=O)c1[nH]c2c(O)cccc2c1-c1ccc(F)cc1)NC(=O)OC(C)(C)C,64,31
BrB(Br)BrCCN(c1cnc(N(CCC)S(=O)(=O)c2ccc(OC)cc2)c2ccccc12)S(=O)(=O)c1ccc(OC)cc1,77,38
BrB(Br)BrCCOCCN=[N+]=[N-],19,12
BrB(Br)BrCC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1csc(C(F)(F)F)c1)C(=O)N1CCN(c2ccccc2NC(=O)CO)CC1,92,46
BrB(Br)BrCCc1ccc(-c2ccc(O)cc2)cc1,32,20
BrB(Br)BrCN(CC)C(=O)c1ccc2c(=O)c3ccc(OC)cc3oc2c1,47,23
BrB(Br)BrCN(CC)C(=O)c1ccc2c(c1)Oc1c(O)cccc1N2C1CC2CCC(C1)N2CCc1ccccc1,68,38
BrB(Br)BrCN(CC)C(=O)c1cccc(O)c1,30,14
BrB(Br)BrCN(CCc1ccc(Oc2c(C(=O)c3c(C)cc(F)cc3C)sc3cc(OC)ccc23)cc1)C(=O)OC(C)(C)C,78,38
BrB(Br)BrCN1/C(=C/C(C)=O)Sc2ccc(C)c(-c3ccccc3Cl)c21,49,28
BrB(Br)BrCN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21,39,20
BrB(Br)BrCOC(=O)/C=C/c1cc(SCc2ccccc2)ccc1N,41,24
BrB(Br)BrCOC(=O)/C=C/c1ccc(OC)c2c1CCCC2,38,21
BrB(Br)BrCOC(=O)/C=C1\CCc2cc(OC)c(F)cc21,39,18
BrB(Br)BrCOC(=O)C(Cl)C=O,22,11
BrB(Br)BrCOC(=O)CC(=N)N,22,11
BrB(Br)BrCOC(=O)CC(=O)CCl,23,10
BrB(Br)BrCOC(=O)CCC(=O)c1ccc(OC)c(OC)c1O,39,18
BrB(Br)BrCOC(=O)CCc1nc2ccc(O)cc2n1C,34,19
BrB(Br)BrCOC(=O)CN(C)C(=O)[C@@H]1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(C)cc42)[C@]3(O)C1,65,36
BrB(Br)BrCOC(=O)CN(c1cnc(N(CC(=O)OCC)S(=O)(=O)c2ccc(OC)cc2)c2ccccc12)S(=O)(=O)c1ccc(OC)cc1,89,41
BrB(Br)BrCOC(=O)C[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(C)cc4[C@@]2(CCN3CC2CC2)CC1=O,57,35
BrB(Br)BrCOC(=O)N1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(C)cc13,43,23
BrB(Br)BrCOC(=O)c1cc(I)ccc1OCC,29,15
BrB(Br)BrCOC(=O)c1cc2cc(C)ccc2o1,31,17
BrB(Br)BrCOCCc1cccnc1C(=O)N1CCCC[C@H]1CO,35,18
BrB(Br)BrCOP(=O)(COS(=O)(=O)C(F)(F)F)OCC,39,17
BrB(Br)BrCOc1c(C(=O)N[C@H]2CCCC[C@@H]2O)cc(Cc2ccc(Cl)nc2)c2ccccc12,55,31
BrB(Br)BrCOc1ccc(Cc2cc(Br)ccc2Cl)cc1,33,18
BrB(Br)BrCOc1ccc2c(C#N)c(-c3ccc(N)cc3)n(CC)c2c1,46,28
BrB(Br)BrCOc1ccc2c(C#N)cn(CC)c2c1,32,18
BrB(Br)BrCOc1cccn2c(Cc3ccccc3-c3ccccc3)c(C)c(C(=O)C(N)=O)c12,59,28
BrB(Br)BrCOc1nc(-c2ccccc2)c(-c2ccccc2)cc1OC,42,27
BrB(Br)BrCc1c(-c2ccc(=O)[nH]c2)cnc(N)c1-c1ccc(O)cc1,47,29
BrB(Br)BrCc1cc(-c2[nH][nH]c(=O)c2-c2cccc3ccccc23)c(O)cc1O,50,29
BrB(Br)BrCc1cc(-c2cc(N)nn2C)cc2cnc(N(C(=O)OC(C)(C)C)C3CCC(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)CC3)nc12,97,48
BrB(Br)BrCc1cc(-c2cc(NC(=O)Cc3ccc(OC4CCN(C)CC4)c(C)c3)nn2C)cc2cnc(N(C(=O)OC(C)(C)C)C3CCC(N(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)CC3)nc12,128,64
BrB(Br)BrCc1cc(=O)oc2[nH]c(=O)n(CC(=O)N3CCCCC3)c(=O)c12,51,24
BrB(Br)BrCc1cc(=O)oc2[nH]c(=O)n(CC(=O)OC)c(=O)c12,45,20
BrB(Br)BrCc1cc(=O)oc2[nH]c(=O)n(CC(=O)c3ccccc3)c(=O)c12,51,23
BrB(Br)BrCc1cc(=O)oc2[nH]c(=O)n(CC3CC3)c(=O)c12,43,23
BrB(Br)BrCc1cc(=O)oc2c1C(=O)N(CC(=O)OC)C(=O)C2,45,20
BrB(Br)BrCc1cc(=O)oc2c1C(=O)N(CC(=O)c1ccccc1)C(=O)C2,51,23
BrB(Br)BrCc1cc(O)c(Oc2cccc(F)n2)cc1F,35,21
BrB(Br)BrCc1cc(OC)cc(C)c1O,25,14
BrB(Br)BrCc1cc(OCCCN2CCCC2)ccc1[N+](=O)[O-],37,20
BrB(Br)BrCc1cccc(-n2nc(C)cc2C(=O)Nc2cccc(C(CCC3CC3)c3cc(OCc4ccccc4)ccc3OCc3ccccc3)c2)c1,86,49
BrB(Br)BrCc1cccc(-n2nc(C)cc2C(=O)Nc2cccc(C(CCC3CC3)c3ccc(OCc4ccccc4)cc3)c2)c1,76,45
BrB(Br)BrCn1c(-c2ccc(NS(C)(=O)=O)cc2)c(C#N)c2ccc(C)cc21,54,30
BrB(Br)BrCn1c(-c2ccc(NS(C)(=O)=O)cc2)c(C#N)c2ccc(O)cc21,54,31
BrB(Br)BrCn1c(=O)c2c(nc(NC3CCCCC3)n2Cc2ccc(O)c(Cl)c2)n(CCO)c1=O,61,37
BrB(Br)BrCn1c(C#Cc2ccc(NS(C)(=O)=O)cc2)c(C#N)c2ccc(O)cc21,56,30
BrB(Br)BrN(C)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,42,18
BrB(Br)BrN(C)S(=O)(=O)c1nn2cc(-c3cccc(O)c3)nc2s1,47,27
BrB(Br)BrN(C)c1nccc(N2CCc3cc(O)ccc3C2Cc2ccc(OCCN3CCCCC3)cc2)n1,61,36
BrB(Br)BrN(CCCCc1ccc(O)cc1)C1CCC(c2ccccc2)CC1,44,27
BrB(Br)BrN(Cc1ccccc1)C(=O)CC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(Cc1ccccc1)C2=O)C(=O)O,75,39
BrB(Br)BrN1C(=O)S/C(=C\c2cc(Oc3ccncc3)c(O)cc2Br)C1=O,50,32
BrB(Br)BrN1CCC23c4c5ccc(O)c4O[C@H]2C(=O)C=CC3(O)C1C5,47,29
BrB(Br)BrN1CC[C@]23Cc4[nH]c(=O)c(C(=O)NCC5CCCCC5)cc4C[C@@]2(O)[C@H]1Cc1ccc(O)cc13,66,38
BrB(Br)BrNC(=O)Cc1ccc(O)c(O)c1,29,13
BrB(Br)BrNC(=O)c1c(C)n(C)c2cc(O)ccc12,36,15
BrB(Br)BrNC(=O)c1cc(Cl)ccn1,25,13
BrB(Br)BrNc1ccc(/C=C/c2cc(O)c(C3=C([O-])C(=c4c(O)cc(=CC=C5C=CC(=[N+](CCCC)CCCC)C=C5)cc4O)C3=O)c(O)c2)cc1,98,57
BrB(Br)BrOC(=O)C1(c2ccc(O)c(N)c2)CC1,35,19
BrB(Br)BrOC(=O)C1=C(N)CCC1,25,12
BrB(Br)BrOC(=O)CC1Cc2ccc(-c3ccc(C=O)cc3)cc2NC1=O,47,27
BrB(Br)BrOC(=O)COc1cc2c(c3c1c1c(C(=O)C(N)=O)cccc1n3Cc1ccccc1)CCCC2,65,35
BrB(Br)BrOC(=O)COc1cc2c(c3c1c1c(CC(N)=O)cccc1n3Cc1ccccc1)CCCC2,61,34
BrB(Br)BrOC(=O)C[C@H](C(=O)N1CCC[C@H]1C1=NC=C(c2ccc(B3OC(C)(C)C(C)(C)O3)cc2)C1)C(C)C,75,42
BrB(Br)BrOC(=O)Cc1ccc(CCCCc2ccc(C)cc2)cc1,40,20
BrB(Br)BrOC(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC=C(c2cc3c4c(c2)OCc2cc(-c5cnc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]5)cc(c2-4)OC3)C1)C(C)C,115,67
BrB(Br)BrOC(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC=C(c2ccc(-c3ccc(-c4ccc(-c5cnc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]5)cc4)c4c3C3CCC4O3)cc2)C1)C(C)C,125,75
BrB(Br)BrOC(=O)c1cc(F)c(-c2n[nH]c3cccc(F)c23)cc1OC,46,28
BrB(Br)BrOC(=O)c1cc2c(O)cccc2[nH]1,30,16
BrB(Br)BrOC(=O)c1cc2c([nH]c1=O)C[C@]13CCN(C(=O)OC(C)(C)C)[C@H](Cc4ccc(OC)cc41)[C@]3(O)C2,74,41
BrB(Br)BrOC(=O)c1cc2cc(-c3cc4ccccc4o3)ccc2c(Br)c1OC,49,29
BrB(Br)BrOC(=O)c1cc2cc(-c3ccc4c(c3)OCCO4)ccc2c(Br)c1OC,52,33
BrB(Br)BrOC(=O)c1ccc2c(c1)c(-c1ccc3cc(OC)ccc3c1)cn2S(=O)(=O)c1ccc(C)cc1,70,39
BrB(Br)BrOC(=O)c1cccc(C(=O)Cc2ccc(OC)cc2C)c1,43,21
BrB(Br)BrOC(=O)c1cccc(F)c1OC,27,14
BrB(Br)BrOC(=O)c1cccc(N)c1,25,13
BrB(Br)BrOC1CCC(C2CCC(C3CCC(Br)CC3)CC2)CC1,40,24
BrB(Br)BrOCCOc1ccc(Cc2ccc(=O)[nH]n2)cc1-c1cccc([N+](=O)[O-])c1,53,31
BrB(Br)BrOCc1cnc2cc(O)ccc2c1,27,15
BrB(Br)BrOCc1nc(Cl)c(C)c(Cl)n1,27,14
BrB(Br)BrOCc1nn2c(=O)c(-c3cnn(CC(F)(F)C(F)(F)F)c3)c(C(F)(F)F)nc2s1,65,35
BrB(Br)BrOCc1nn2c(=O)c(-c3cnn(CCC(F)(F)F)c3)c(C(F)(F)F)nc2s1,59,34
BrB(Br)BrOc1c(-c2cccc(-c3ccccc3)c2)cccc1-c1cc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2OC)c(F)cc1F,87,56
BrB(Br)BrOc1c(-c2cccc(-c3ccccc3)c2)cccc1-c1cc(F)c(-c2cccc(-c3cccc(-c4ccccc4)c3)c2OC)cc1F,87,57
BrB(Br)BrOc1c(-c2cccc(-c3ccccc3)c2)cccc1-c1ccc(-c2cccc(-c3cccc(-c4ccccc4)c3)c2OC)c(F)c1F,87,56
BrB(Br)BrOc1c(C)ccc2cnc(Cl)nc12,29,15
BrB(Br)BrOc1c(Cl)c(O)c(Cl)c(F)c1Cl,30,15
BrB(Br)BrOc1c(Cl)cc(Cl)c(C)c1Cl,27,14
BrB(Br)BrOc1c(Cl)cc(Cl)c(O)c1C,27,14
BrB(Br)BrOc1c(Cl)cc2c(c1Cl)CCNC2=O,31,19
BrB(Br)BrOc1c(Cl)cccc1-c1ccc(C#N)cc1F,35,18
BrB(Br)BrOc1c(Cl)cccc1-c1cccc(C#N)c1F,35,18
BrB(Br)BrOc1c(F)cc(C(=O)O)cc1C=O,31,16
BrB(Br)BrOc1c(OC[C@@H](CN2C(=O)c3ccccc3C2=O)OS(C)(=O)=O)cc(F)cc1-c1c(Cl)cccc1Cl,71,37
BrB(Br)BrOc1cc(Br)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Oc3c(F)c(F)c(F)c(F)c3F)ccc21,75,32
BrB(Br)BrOc1cc(Br)cc(Br)c1,23,12
BrB(Br)BrOc1cc(C(=O)Cl)c2ccccc2c1,31,18
BrB(Br)BrOc1cc(C)c(Cl)cc1C(=O)c1cc(Cl)c(Cl)n1-c1c(C(=O)c2cc(Cl)c(C)cc2C)[nH]c(Cl)c1Cl,75,37
BrB(Br)BrOc1cc(C)cc(Br)c1,23,12
BrB(Br)BrOc1cc(C2CCCCC2)cc(C2CCCCC2)c1,37,24
BrB(Br)BrOc1cc(C=O)cc(Cl)c1O,26,16
BrB(Br)BrOc1cc(C=O)cc(F)c1O,26,16
BrB(Br)BrOc1cc(CCN)cc(OC)c1,26,16
BrB(Br)BrOc1cc(CO)cc2cc[nH]c(=O)c12,31,17
BrB(Br)BrOc1cc(Cl)cc(OC)c1,24,14
BrB(Br)BrOc1cc(Cl)ccc1-c1c(F)ccc(Br)c1F,36,20
BrB(Br)BrOc1cc(Cl)ccc1Br,21,13
BrB(Br)BrOc1cc(F)c(C=O)cc1OC,27,16
BrB(Br)BrOc1cc(F)c2cc(C3=C[C@H](C)N(Cc4ccccc4)[C@H](C)C3)nnc2c1,54,34
BrB(Br)BrOc1cc(F)cc([C@](Cc2ccccc2)(NC(=O)c2ccc(F)c(C(F)(F)F)c2)c2ccc(Cl)cn2)c1,74,41
BrB(Br)BrOc1cc(F)ccc1-c1cccc(C)n1,32,18
BrB(Br)BrOc1cc(N)cc(C(F)(F)F)c1,30,16
BrB(Br)BrOc1cc(NC(=O)c2c(-c3cc(OC)c(OC)c(OC)c3)[nH]c3cc(OC)c(OC)c(OC)c3c2=O)cc(OC)c1OC,82,42
BrB(Br)BrOc1cc(O)c2c(=O)n(-c3ccc(O)c(F)c3)ccc2c1,47,26
BrB(Br)BrOc1cc(O)cc(Cl)c1,23,13
BrB(Br)BrOc1cc(OC)cc(C(=O)Nc2sc3c(c2C(=O)Nc2cc(OC)c(OC)c(OC)c2)CCCC3)c1,70,36
BrB(Br)BrOc1cc(OC)cc(C(=O)[C@H]2[C@H](C)[C@@H](COS(C)(=O)=O)CC3C(C)(C)CCC[C@@]32C)c1,66,34
BrB(Br)BrOc1cc(Oc2nccc3occc23)ccc1-c1nccnc1C,43,27
BrB(Br)BrOc1cc2c3c(ccc4cccc(c43)C2)c1,36,26
BrB(Br)BrOc1ccc(-c2cc3c(Cl)ncnc3[nH]2)cc1,36,24
BrB(Br)BrOc1ccc(-c2ccc(I)cc2)c(OC)c1,35,21
BrB(Br)BrOc1ccc(-c2ccc(OC)c3occc23)cc1,37,23
BrB(Br)BrOc1ccc(-c2ccn3c(n2)nc2ccccc23)cc1F,42,28
BrB(Br)BrOc1ccc(-c2noc(-c3cn4cc(C(F)(F)F)cc(Cl)c4n3)n2)c(Cl)c1,59,39
BrB(Br)BrOc1ccc(-n2c3ccccc3c3cc(-c4ccc(N(c5ccc(-c6cccc7c6oc6ccccc67)cc5)c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)ccc32)cc1,115,74
BrB(Br)BrOc1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccc(OC)cc4)ccc32)cc1,76,49
BrB(Br)BrOc1ccc(-n2cc(-c3ccccc3)c3cc(CO)ccc3c2=O)cc1,51,32
BrB(Br)BrOc1ccc(-n2cc(Br)c3cc(OC)cc(OC(=O)c4ccc(C(F)(F)F)cc4)c3c2=O)cc1=c1c2c(O)cc(O)cc2c(Br)cn1-c1ccc(O)cc1,105,55
BrB(Br)BrOc1ccc(B(O)O)cc1,24,15
BrB(Br)BrOc1ccc(Br)c(C(=O)O)c1,28,16
BrB(Br)BrOc1ccc(Br)c(C)c1,23,12
BrB(Br)BrOc1ccc(Br)c(C)c1OC,25,13
BrB(Br)BrOc1ccc(Br)c2nc3ccccc3nc12,32,18
BrB(Br)BrOc1ccc(Br)cc1,20,12
BrB(Br)BrOc1ccc(Br)cc1-c1c(F)ccc(F)c1-c1cc(Br)ccc1OC,49,24
BrB(Br)BrOc1ccc(Br)cc1-c1cc(-c2cc(Br)ccc2OC)c(F)cc1F,49,27
BrB(Br)BrOc1ccc(Br)cc1-c1ccc(-c2cc(Br)ccc2OC)c(F)c1F,49,27
BrB(Br)BrOc1ccc(Br)cc1C,21,13
BrB(Br)BrOc1ccc(C(=O)Cl)cc1,25,14
BrB(Br)BrOc1ccc(C)c(CN2Cc3c(Cl)nnc(N4CCCC[C@@H]4C)c3C2)c1,50,31
BrB(Br)BrOc1ccc(C)cc1C(CCN(C(C)C)C(C)C)c1ccccc1,46,23
BrB(Br)BrOc1ccc(CC(=O)CNc2nc(-c3ccncc3)c(-c3ccc4ccccc4c3)c(=O)n2C)cc1,68,39
BrB(Br)BrOc1ccc(CC(=S)Nc2ncc(-c3ccc(C)cc3)nc2Cc2ccccc2)cc1,57,32
BrB(Br)BrOc1ccc(CCl)cc1,21,13
BrB(Br)BrOc1ccc(Cl)cc1-c1cc([N+](=O)[O-])cnc1F,39,23
BrB(Br)BrOc1ccc(Cl)cc1-c1cn[nH]c1N,29,19
BrB(Br)BrOc1ccc(N)c(C(=O)O)c1,28,16
BrB(Br)BrOc1ccc(Nc2ccc([N+](=O)[O-])cc2C2=N[C@H](c3ccccc3)CO2)c(C2=N[C@H](c3ccccc3)CO2)c1,75,49
BrB(Br)BrOc1ccc(Oc2c(Cl)cc(-n3nc(C(F)(F)F)c(=O)[nH]c3=O)cc2Cl)cc1S(=O)(=O)NC1CC1,74,39
BrB(Br)BrOc1ccc(Oc2c(Cl)cc(-n3nc(C(F)F)c(=O)[nH]c3=O)cc2Cl)cc1C(=O)NC1CCC1,68,37
BrB(Br)BrOc1ccc(Oc2c(Cl)cc(-n3nc(C(F)F)c(=O)[nH]c3=O)cc2Cl)cc1S(=O)(=O)NC1CC(C(=O)NC2CC2)C1,85,46
BrB(Br)BrOc1ccc(Oc2c(Cl)cc(-n3nc(C(F)F)c(=O)[nH]c3=O)cc2Cl)cc1S(=O)(=O)NC1CCC1,72,38
BrB(Br)BrOc1ccc(Oc2c(Cl)cc(-n3nc(C(F)F)c(=O)[nH]c3=O)cc2Cl)cc1S(C)(=O)=O,66,36
BrB(Br)BrOc1ccc(Oc2c(Cl)cc(N3N=C(C(F)F)C(=O)CC3=O)cc2Cl)cc1S(=O)(=O)Cl,66,33
BrB(Br)BrOc1ccc(Oc2c(Cl)cc(N3N=C(C(F)F)C(=O)CC3=O)cc2Cl)cc1S(=O)(=O)NC1CC(C)C1,75,37
BrB(Br)BrOc1ccc2[nH]cc(-c3c[nH]c4ccc(Br)cc34)c2c1,41,29
BrB(Br)BrOc1ccc2[nH]cc(C(=O)c3c[nH]c4ccccc34)c2c1,42,27
BrB(Br)BrOc1ccc2c(Oc3ccc(OCCN4CCN(C(=O)OC(C)(C)C)CC4)cc3)c(-c3ccc(Br)cc3)sc2c1,76,45
BrB(Br)BrOc1ccc2c(c1)B(O)OC2,27,19
BrB(Br)BrOc1ccc2c(c1)C(=O)Nc1cccc(n1)-c1nncn1CCCCC2,50,32
BrB(Br)BrOc1ccc2c(c1)C=CC2,25,17
BrB(Br)BrOc1ccc2c(c1)CCN(c1ccnc(Cl)n1)C2Cc1ccc(C)cc1,50,31
BrB(Br)BrOc1ccc2c(c1)CCNC2=O,27,18
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc(Cl)c(Cl)c1)n2-c1ccnc(NC2CCCCC2)n1,61,41
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc(F)c(C(F)(F)F)c1)n2-c1ccnc(NC2CCOCC2)n1,68,44
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3c(c1)OCCO3)n2-c1ccnc(NC2CCCCC2)n1,63,46
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3c(c1)OCCO3)n2-c1ccnc(NC2CCOCC2)n1,63,46
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3ccccc3c1)n2-c1ccnc(NC2CCCCC2)n1,61,42
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3ccccc3c1)n2-c1ccnc(NC2CCOCC2)n1,61,42
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3ccccc3n1)n2-c1ccnc(NC2CCCCC2)n1,61,42
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3ccccc3n1)n2-c1ccnc(NC2CCOCC2)n1,61,42
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3occc3c1)n2-c1ccnc(NC2CCCCC2)n1,60,43
BrB(Br)BrOc1ccc2c(c1)nc(-c1ccc3occc3c1)n2-c1ccnc(NC2CCOCC2)n1,60,43
BrB(Br)BrOc1ccc2cc(Br)c(Cl)nc2c1,29,16
BrB(Br)BrOc1ccc2ccc(C)c(-c3c(C)ccc4ccc(OC)cc34)c2c1,50,28
